screen_name	id	description	url
mikebayerdotcom	26828101	Helping to secure the emotional and financial well being of my clients. Certified Financial Planner, Chartered Investment Manager, Fellow of the CSI	http://twitter.com/mikebayerdotcom
JordanCody61	347494596	feminist--coffee addict--news junkie--dessert lover--literature enthusiast--research for @CAPgunsandcrime--opinions my own	http://twitter.com/JordanCody61
AlyRal	32697994	Mother, Wife, Banker. Film, TV, & music lover. Singer & Rock Goddess (only in my mind)...	http://twitter.com/AlyRal
TreyLGravesNYL	750339480360411137	Agent with New York Life Insurance Company specializing in retirement planning. Not licensed in all jurisdictions.	http://twitter.com/TreyLGravesNYL
Lauren_Leist	364629900	Speechwriter for Louisiana Governor John Bel Edwards. Opinions are mine. Retweet or follow ≠ Endorsement.	http://twitter.com/Lauren_Leist
mlhvac	3026680688	M. L. Heating & Air Conditioning provides exceptional service and repairs on heating and cooling in the greater Columbus, Ohio area. At M. L. Heating & Air C	http://twitter.com/mlhvac
TunedToTheresa	32578531	Education reporter @EdSource https://t.co/Whn7yfsO79	http://twitter.com/TunedToTheresa
RenoTahoeBEN	469748853	Communications Manager for @RenoTahoe 18 World-Class Ski Resorts. 50 Golf Courses. Beautiful Casino Resorts. Opinions are my own.	http://twitter.com/RenoTahoeBEN
alduvall12	30225740	wife of @willduvall	http://twitter.com/alduvall12
dabblehq	274179758	Dabble is a community-based event technology & marketing platform to find, teach & host local classes & experiences. Learn. Teach. Host. #LetsDabble	http://twitter.com/dabblehq
1NatalieMaines	246837516	Hey now.	http://twitter.com/1NatalieMaines
Mickey_Mac32	358864879	#UMDGraduate. #Misfit. #WLAQ. First comes the dream, then comes the struggle, then the victory #RIPTK #RIPChay #RIPNoah	http://twitter.com/Mickey_Mac32
chaddyle	14186559	New Orleans Wedding Videographer	http://twitter.com/chaddyle
mskariokitty	2369761459	Teacher, cat rescuer and dog walker. Love to help the ones in our society that don't have a voice--children, animals, and the elderly. Smile!	http://twitter.com/mskariokitty
NestingStyle	1030678957	Lover of Food, Fashion, Sports, Chicago, News, Iowa Hawkeyes, Indiana Hoosiers Drake Bulldogs & Northwestern Wildcats!	http://twitter.com/NestingStyle
groupofmoms	3232721801	Groups for new and expecting moms. Thanks for following!	http://twitter.com/groupofmoms
CivicHacks	1450117506	Startups Changing the World. We build businesses that make a meaningful and authentic impact in our community. Portfolio: WellHQ, Tiny Acres	http://twitter.com/CivicHacks
pierreloic	10574872	Founder @traackr	http://twitter.com/pierreloic
JeffGorell	18456014	Deputy Mayor of Los Angeles / Public Safety / Office of Mayor Garcetti / @USNavy Cmdr. / #Clippers / #Rams/ Tweets are my own	http://twitter.com/JeffGorell
kafesguatemala	183856046	I like what you like, amazing coffees. We are here to serve your coffee needs and help others by doing so. Straight from the plantation to your door, enjoy it.	http://twitter.com/kafesguatemala
AppleMontSchool	700471315220688897	Apple Montessori Schools nurture the “whole child.” Our infant, toddler, preschool/K& elementary curriculum allows children to develop at their own pace.	http://twitter.com/AppleMontSchool
rehnke	16208886	crafty, artistic and can McGyver my way out of anything with a toothpick and some floss	http://twitter.com/rehnke
barelybeerbaron	794190381290168320	The official twitter account for Barely Beer Barons   https://t.co/xIG3AqauYK   Coming to Amazon Prime in 2017 - Support Local #CraftBeer	http://twitter.com/barelybeerbaron
winafbaby	108279831	Child of God. Mommy. Lover of life. Gentlewoman. Your greatest hello. UTC alumna. Taurus.	http://twitter.com/winafbaby
Brando1990	44735358	Dance Floor Arsonist.	http://twitter.com/Brando1990
AndrewCorner3	1054335805	The official stalk Andrew Corner page. 2-time Oscar winner, 3-time Grammy winner, and 9-time Sexiest Man Alive runner-up.	http://twitter.com/AndrewCorner3
engelfeuer	36643755	art lover, photo taker, food and travel obsessed. tiny wave surfer, expert beach bum.	http://twitter.com/engelfeuer
MSU_DawgPound	713411087	Keeping Mississippi State fans up to date with football, basketball, and baseball recruits. (Not Associated W/ Mississippi State University).	http://twitter.com/MSU_DawgPound
christiefish	49488598	When I was 4 I told people my stuffed dalmatian's name was Sparky because his spots looked like bombs and bombs spark. I lied. Really his tag just said Sparky.	http://twitter.com/christiefish
Thom_Hartmann	21414576	Thom Hartmann is live every weekday from 12 to 3 PM ET. Talk to Thom at 202-808-9925!	http://twitter.com/Thom_Hartmann
MookleATLXXX	406909070	Welcome 2 Mookie's World   Upcoming XXX Star Follow me on Vine: MookieeATL (Exclusive Videos) Book me: wangworldbooking@gmail.com	http://twitter.com/MookleATLXXX
Mason_Foster	241249160	For business inquiries contact steve@caricsports.com	http://twitter.com/Mason_Foster
dolvett	29255539	Best-selling author of The 3-1-2-1 Diet. #quincessential	http://twitter.com/dolvett
jozwiakmiller	1881670855	Former local gov reporter @sheboyganpress Current City News Editor @dailycardinal RT does not mean endorsement.	http://twitter.com/jozwiakmiller
NakedAligator	702903462468657153	A rough speed and action freak.	http://twitter.com/NakedAligator
jmarauder	946944355	When there are voices inside, I tips on the scene like Willie Weeks.	http://twitter.com/jmarauder
torontolife	21238524	Toronto Life is the destination for people who care about Toronto, the country’s most vibrant city, and want to get the most out of it.	http://twitter.com/torontolife
EliotSpitzer	541331965	Former governor of New York, host of #Viewpoint with Eliot Spitzer on @Current TV (@CurrentSpitzer) weeknights at 8/7c.	http://twitter.com/EliotSpitzer
TimothyNewman	54496042	does digital here in the south island paradise of nz.	http://twitter.com/TimothyNewman
miki76	19192012	Pretty much just read what others write	http://twitter.com/miki76
UniteBlueMN	404525685	Connecting the Minnesota Left. WoManaged by @JackieC1989 #StrongerTogether #UniteBlueMN	http://twitter.com/UniteBlueMN
ssigafoos	15680708	Social media editor & AM breaking news producer @mcall. Opinions are my own. Coffee ☕ and ♬ are crucial to my well-being. Runner. Early riser.	http://twitter.com/ssigafoos
NHSMngr	267974145	Day to day thoughts on the wonderful world of the best state led healthcare system in the world. Tweets personal opinion. #CommunityHealthcareRules #cnwl	http://twitter.com/NHSMngr
WeinbergerDan	2495186045	Asst Prof of Epidemiology at Yale; Research on vaccines, respiratory disease dynamics, bacterial ecology	http://twitter.com/WeinbergerDan
ampleom	2603210798	promoting our clients with every possible online marketing strategies. we emphasize on email marketing, bulk email sending server setup, high  inbox rate...	http://twitter.com/ampleom
Alan_Raff	2837153099	Native Granite Stater. Communications Coordinator, @NHAFLCIO; Principal, @primary_legal; Senior Associate, @GraniteRoots	http://twitter.com/Alan_Raff
martyswant	37302503	Staff Writer @Adweek covering tech. Past: @AP @SPGlobal @Reuters. Mizzou grad from MN. Hounding coffee/concerts/books/bourbon. Tips: Martin.Swant@adweek.com	http://twitter.com/martyswant
chefsymon	22156181	husband..father...iron chef on @foodnetwork ...co-host on abc @thechew ..wanna be golfer..die hard browns fan..cleveland proud..awful speller...I bite back	http://twitter.com/chefsymon
wwmtnews	15631338	Live, Local, Breaking News	http://twitter.com/wwmtnews
Ed_vantage	1226043578	Owners of Educational Colours, Learning Can Be Fun, Gillian Miles Learning Skills. Distributors of LYRA, Meadow Kids, Giotto and DAS Clay.	http://twitter.com/Ed_vantage
TheBigFloat	246601673	The Big Float is a celebration of Portland's Willamette River expressed with inner tubes. A movement disguised as a party. #tbfv Sunday, July 10th, 2016	http://twitter.com/TheBigFloat
TheRealDrQuinn	3374883100	Lover of America, hater of secret societies, defender of the Constitution, and I'm here to expose the lies - the truth shall set you free!	http://twitter.com/TheRealDrQuinn
findfate	93650202	Guide to Astrology, Horoscope & Compatibility, Daily horoscopes for all zodiac signs since 2000 serving to millions across the globe.	http://twitter.com/findfate
HupyandAbraham	319276964	Midwest Personal Injury Law Firm. Car Accident & #Motorcycle Attorneys in WI, IL and IA. Tell Them That You Mean Business. 800-800-5678. #lawyers	http://twitter.com/HupyandAbraham
brynhafemeister	2751084211	#Technology Integration   #Digital #Marketing   Professional #Learning Leader   Member of #ISTE and #IMA	http://twitter.com/brynhafemeister
snapchatsupport	2409543974	Snapping, snacking, and supporting Snapchatters!	http://twitter.com/snapchatsupport
zadaimaster	491702532	VCU alumna #ENDALZ	http://twitter.com/zadaimaster
huelo_cat	250890063	plant mom, fish mom, cat mom, dog mom. in love with @Kylebruh44 ♥️	http://twitter.com/huelo_cat
headhonchoarod	55410687	Founder/CEO @workmandhq & @gravetimn   EIR @code2040 @googleforentrep @explorecoco @techdotmn   MN Tech Hustler of The Year   Hustling Make Dreams A Reality	http://twitter.com/headhonchoarod
AndrewJamesNews	352687635	@AlNewsNetwork Reporter. Got a story idea? Email me: ajames@waka.com. Charlotte, NC Native. IG: andrewjamesnews. Jeremiah 29:11. RTs do not equal endorsements.	http://twitter.com/AndrewJamesNews
joeyfortman	15885783	Multimedia Mom: former Chicago & Philly radio host, seen on GMA, Today Show, Anderson, Dr. Phil, The Talk, The Newlywed Game & more!	http://twitter.com/joeyfortman
KUTVMary	731975720	Busy mom of UofUtah twins, happy wife of 25 years, KUTV News anchor, cancer survivor, former volleyball pro & coach, great napper!	http://twitter.com/KUTVMary
thebeastfreak	54794635	3 time Fantasy Football Champion https://t.co/DqGEh1bvAR	http://twitter.com/thebeastfreak
JeppsonsMalort	194224721	Jeppson's Malört has the aroma and full-bodied flavor of an unusual botanical. Buy shirts and gear at: https://t.co/GcUHJfJ4k3	http://twitter.com/JeppsonsMalort
RockeyP	517156816	Proud Boilermaker ('06 MET) and Valpo Crusader ('14 MBA), and a fan of motorized racing.	http://twitter.com/RockeyP
JamesColeAbrams	4810134330	Don't you want to be free?  I'm a #psychotherapist working to help my clients bring #clarity and #action into their lives.  Change your view, change your world.	http://twitter.com/JamesColeAbrams
JLONGJFAM	479075536	J.LONG	http://twitter.com/JLONGJFAM
sharon_elle	16517339	Small earnest citizen of earth.	http://twitter.com/sharon_elle
RickyCodio	41789983	Photographer and screen writer #fashion #photography #art #beauty https://t.co/d2J3Pb9lZU Email: Rickycodiophoto@gmail.com	http://twitter.com/RickyCodio
Williamsuryawjy	1560114655	Life is never flat	http://twitter.com/Williamsuryawjy
RiverMarket	30046557	Little Rock's River Market is the place to eat, shop, play and stay in Central Arkansas. View our social media policy at: http://t.co/s1Uk9krERE	http://twitter.com/RiverMarket
MovieRph	21360692	Movie blogger and pharmacist. Only one pays the bills. co-founder of @mkemovietalk and co-Director of Twisted Dreams Film Festival @twisteddreamsFF	http://twitter.com/MovieRph
NYPDPSA2	2383854913	Deputy Inspector Jesse J. Lance, Commanding Officer. The official Twitter of the Housing Bureau’s Police Service Area 2. User policy: https://t.co/SceZgFsLAv	http://twitter.com/NYPDPSA2
drjohntyus	2458520516	Pastor  UTS Alumni   Empowerment Expert Founder ~The I.D. Movement-Mentoring Program  Filmmaker  Author  Speaker  Community Leader	http://twitter.com/drjohntyus
Namenthestarz	51110706	writer	http://twitter.com/Namenthestarz
terescode	3292054355	Motivated by elegance. Driven by pursuit. #EnterpriseSoftware #DigitalExperience #WebSpherePortal #IBMPartners #IBMSoftware	http://twitter.com/terescode
rsteeves84	1787992632	Journalist and 2016-17 News Editor for OSU's The Barometer. Former E-I-C for The Commuter. My spirit animal may be the bison, but I like turtles.	http://twitter.com/rsteeves84
everydaycarry	171284237	A peek into the pockets of people worldwide, showcasing the essentials they carry every day. Share your EDC at https://t.co/GMpq61Vi2y	http://twitter.com/everydaycarry
USAB4L	993838934	Liberty, limited government, and fiscal sanity. #Constitution #BillOfRights #2A #4A @FreedomCaucus #LibertyAndJustice4All	http://twitter.com/USAB4L
ChrisBoxNGo	1051264542	Professional Boxer in Norfolk, VA signed to Al Haymon Promotions. For booking info, email boxngogym@gmail.com Follow me on Instagram: @ChrisBoxNGo	http://twitter.com/ChrisBoxNGo
kurt_loder	307259829	Movie and music scribe, sometime televisualist, Host of True Stories weekly interview show on @Siriusxm channel 106. Weekly film reviews @Reason	http://twitter.com/kurt_loder
LindstromNews	240915720	11Alive reporter, mother and wife.  I've lived in 10 states and now call Atlanta home.  Always looking for suggestions on good hiking trails and story ideas.	http://twitter.com/LindstromNews
staceyadkins101	3178406867	Coordinator of Special Education VCS of Ohio	http://twitter.com/staceyadkins101
sarahottnola	2155345741	Locally Made, Locally Inspired! Fashionable tees & NOLA Jewelry! Shop locally at my new location on Maple Street! http://t.co/NGwsu0iray	http://twitter.com/sarahottnola
shexchee	3087104234	n/a	http://twitter.com/shexchee
sandraendotv	67051145	Sunshine lover, wife, mom, LA native, @foxla @gdla IG: @sandraendotv RTs are not endorsements	http://twitter.com/sandraendotv
adepossesse	12315972	Pasionate about #startup #openinnovation #entrepreneurship #VC #digital @Orange #HECParis #Babson Views are mine alone.	http://twitter.com/adepossesse
d_lynner7	410868442	graduate of Specs Howard School of Media Arts.	http://twitter.com/d_lynner7
SnikkiG	55032875	Why are you following me? Are you lost?	http://twitter.com/SnikkiG
BVSWPrincipal	2963348376	Principal at Blue Valley Southwest High School	http://twitter.com/BVSWPrincipal
tediously_brief	26253284	Named after a Beatles song. #Writer. Producer: @livingwmodels S3. Furmom: @halstonrose @kennedyeastwood IG: @tediously_brief Snap: @mimsyg	http://twitter.com/tediously_brief
